iata,icao,airport_name,city,country,lat,lon,tz
BRT,YBTI,Bathurst Island Airport,Bathurst Island,Australia,-11.769200325012207,130.6199951171875,Australia/Darwin
DKI,YDKI,Dunk Island Airport,Dunk Island,Australia,-17.9416999817,146.13999939,Australia/Brisbane
LZR,YLZI,Lizard Island Airport,Lizard Island,Australia,-14.673273,145.454571,Australia/Brisbane
HLT,YHML,Hamilton Airport,Hamilton,Australia,-37.64889907836914,142.06500244140625,Australia/Hobart
HCQ,YHLC,Halls Creek Airport,Halls Creek,Australia,-18.23390007019043,127.66999816894531,Australia/Perth
FIZ,YFTZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,-18.181900024414062,125.55899810791016,Australia/Perth
RVT,YNRV,Ravensthorpe Airport,Ravensthorpe,Australia,-33.7971992493,120.208000183,Australia/Perth
PVU,KPVU,Provo Municipal Airport,Provo,United States,40.219200134277,-111.72299957275,America/Denver
SBS,KSBS,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,40.5163002,-106.8659973,America/Denver
DTA,KDTA,Delta Municipal Airport,Delta,United States,39.3805999756,-112.508003235,America/Denver
PUC,KPUC,Carbon County Regional/Buck Davis Field,Price,United States,39.61389923,-110.7509995,America/Denver
LAM,KLAM,Los Alamos Airport,Los Alamos,United States,35.8797988892,-106.268997192,America/Denver
HII,KHII,Lake Havasu City Airport,Lake Havasu City,United States,34.571098,-114.358002,America/Phoenix
INW,KINW,Winslow Lindbergh Regional Airport,Winslow,United States,35.021900177,-110.722999573,America/Phoenix
DGL,KDGL,Douglas Municipal Airport,Douglas,United States,31.3425998688,-109.505996704,America/Phoenix
MZK,NGMK,Marakei Airport,Marakei,Kiribati,2.058609962463379,173.27099609375,Pacific/Tarawa
AEA,NGTB,Abemama Atoll Airport,Abemama,Kiribati,0.49083301424980164,173.82899475097656,Pacific/Tarawa
AAK,NGUK,Buariki Airport,Buariki,Kiribati,0.1852779984474182,173.63699340820312,
KUC,NGKT,Kuria Airport,Kuria,Kiribati,0.2186110019683838,173.44200134277344,Pacific/Tarawa
AIS,NGTR,Arorae Island Airport,Arorae,Kiribati,-2.61611008644104,176.80299377441406,Pacific/Tarawa
TMN,NGTM,Tamana Island Airport,Tamana,Kiribati,-2.485830068588257,175.97000122070312,Pacific/Tarawa
BEZ,NGBR,Beru Airport,Beru Island,Kiribati,-1.3547199964523315,176.0070037841797,Pacific/Tarawa
NIG,NGNU,Nikunau Airport,Nikunau,Kiribati,-1.31444001198,176.410003662,Pacific/Tarawa
BBG,NGTU,Butaritari Atoll Airport,Butaritari,Kiribati,3.08583,172.811005,Pacific/Tarawa
MTK,NGMN,Makin Island Airport,Makin,Kiribati,3.3744399547576904,172.99200439453125,Pacific/Tarawa
MNK,NGMA,Maiana Airport,Maiana,Kiribati,1.0036100149154663,173.031005859375,Pacific/Tarawa
NON,NGTO,Nonouti Airport,Nonouti,Kiribati,-0.6397219896316528,174.42799377441406,Pacific/Tarawa
TSU,NGTS,Tabiteuea South Airport,Tabiteuea,Kiribati,-1.4744399785995483,175.06399536132812,Pacific/Tarawa
WTZ,NZWT,Whitianga Airport,Whitianga,New Zealand,-36.83169937133789,175.6790008544922,Pacific/Auckland
KTF,NZTK,Takaka Airport,Takaka,New Zealand,-40.81330108642578,172.77499389648438,Pacific/Auckland
AFT,AGAF,Afutara Aerodrome,Afutara,Solomon Islands,-9.19138888889,160.948611111,Pacific/Guadalcanal
RNA,AGAR,Ulawa Airport,Ulawa,Solomon Islands,-9.86054358262,161.979546547,Pacific/Guadalcanal
CHY,AGGC,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,-6.711944,156.396111,Pacific/Guadalcanal
NNB,AGGT,Santa Ana Airport,Santa Ana,Solomon Islands,-10.847994,162.454108,Pacific/Guadalcanal
XYA,AGGY,Yandina Airport,Yandina,Solomon Islands,-9.092816,159.21841,Pacific/Guadalcanal
BPF,AGBT,Batuna Aerodrome,Batuna,Solomon Islands,-8.56202777778,158.119305556,Pacific/Guadalcanal
BOW,KBOW,Bartow Municipal Airport,Bartow,United States,27.943399429299998,-81.78340148930002,America/New_York
FTI,NSFQ,Fitiuta Airport,Fiti\'uta,American Samoa,-14.2172,-169.425003,Pacific/Pago_Pago
LVK,KLVK,Livermore Municipal Airport,Livermore,United States,37.6934013367,-121.819999695,America/Los_Angeles
RMY,KMPI,Mariposa Yosemite Airport,Mariposa,United States,37.5108985901,-120.040000916,America/Los_Angeles
GFY,FYGF,Grootfontein Airport,Grootfontein,Namibia,-19.60219955444336,18.122699737548828,Africa/Windhoek
NDU,FYRU,Rundu Airport,Rundu,Namibia,-17.956499099731,19.719400405884,Africa/Windhoek
TRM,KTRM,Jacqueline Cochran Regional Airport,Palm Springs,United States,33.62670135498,-116.16000366211,America/Los_Angeles
SMO,KSMO,Santa Monica Municipal Airport,Santa Monica,United States,34.015800476100004,-118.450996399,America/Los_Angeles
UDD,KUDD,Bermuda Dunes Airport,Palm Springs,United States,33.748401641846,-116.27500152588,America/Los_Angeles
SCF,KSDL,Scottsdale Airport,Scottsdale,United States,33.622898101807,-111.91100311279,America/Phoenix
OLM,KOLM,Olympia Regional Airport,Olympia,United States,46.9693985,-122.9029999,America/Los_Angeles
RIL,KRIL,Garfield County Regional Airport,Rifle,United States,39.526299,-107.726997,America/Denver
SAA,KSAA,Shively Field,SARATOGA,United States,41.444901,-106.823997,America/Denver
PDK,KPDK,DeKalb Peachtree Airport,Atlanta,United States,33.8755989075,-84.3020019531,America/New_York
BMG,KBMG,Monroe County Airport,Bloomington,United States,39.145999908447266,-86.61669921875,America/New_York
SUA,KSUA,Witham Field,Stuart,United States,27.18169975,-80.22109985,America/New_York
MMU,KMMU,Morristown Municipal Airport,Morristown,United States,40.799400329589844,-74.41490173339844,America/New_York
APC,KAPC,Napa County Airport,Napa,United States,38.2132,-122.280998,America/Los_Angeles
SDM,KSDM,Brown Field Municipal Airport,San Diego,United States,32.572299957275,-116.98000335693,America/Los_Angeles
VNC,KVNC,Venice Municipal Airport,Venice,United States,27.071599960327,-82.440299987793,America/New_York
PHK,KPHK,Palm Beach County Glades Airport,Pahokee,United States,26.78499985,-80.69339752,America/New_York
ECP,KECP,Northwest Florida Beaches International Airport,Panama City,United States,30.357106,-85.795414,America/Chicago
SBD,KSBD,San Bernardino International Airport,San Bernardino,United States,34.0954017639,-117.23500061,America/Los_Angeles
VAL,SNVB,Valença Airport,Valenca,Brazil,-13.2965,-38.992401,America/Fortaleza
CAU,SNRU,Caruaru Airport,Caruaru,Brazil,-8.282389640808105,-36.01350021362305,America/Fortaleza
AWK,PWAK,Wake Island Airfield,Wake island,Wake Island,19.282100677490234,166.63600158691406,Pacific/Johnston
QNV,SDNY,Aeroclube Airport,Nova Iguacu,Brazil,-22.74530029296875,-43.46030044555664,America/Sao_Paulo
SQL,KSQL,San Carlos Airport,San Carlos,United States,37.511901855469,-122.25,America/Los_Angeles
RWI,KRWI,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,35.856300354003906,-77.89189910888672,America/New_York
SXQ,PASX,Soldotna Airport,Soldotna,United States,60.47570037841797,-151.03399658203125,America/Anchorage
SEE,KSEE,Gillespie Field,El Cajon,United States,32.826198577881,-116.97200012207,America/Los_Angeles
PHA,VVPR,Phan Rang Airport,Phan Rang,Vietnam,11.6335000992,108.952003479,Asia/Saigon
SQH,VVNS,Na-San Airport,Son-La,Vietnam,21.216999053955078,104.03299713134766,Asia/Saigon
TKF,KTRK,Truckee Tahoe Airport,Truckee,United States,39.319999694799996,-120.13999939,America/Los_Angeles
FRJ,LFTU,Fréjus Airport,Frejus,France,43.4175,6.7357,Europe/Paris
GEX,YGLG,Geelong Airport,Geelong,Australia,-38.224998474121094,144.33299255371094,Australia/Hobart
LVM,KLVM,Mission Field,Livingston-Montana,United States,45.6994018555,-110.447998047,America/Denver
GMV,UT25,Monument Valley Airport,Monument Valley,United States,37.016700744599994,-110.200996399,America/Denver
JRA,KJRA,West 30th St. Heliport,New York,United States,40.754501,-74.007103,America/New_York
LAL,KLAL,Lakeland Linder International Airport,Lakeland,United States,27.988899,-82.018602,America/New_York
SYH,VNSB,Syangboche Airport,Syangboche,Nepal,27.8112,86.7124,Asia/Katmandu
RBK,KF70,French Valley Airport,Murrieta-Temecula,United States,33.5741996765,-117.127998352,America/Los_Angeles
FNU,LIER,Oristano-Fenosu Airport,Oristano,Italy,39.895308,8.642661,Europe/Rome
MYQ,VOMY,Mysore Airport,Mysore,India,12.23,76.655833,Asia/Calcutta
MGY,KMGY,Dayton-Wright Brothers Airport,Dayton,United States,39.5890007019,-84.224899292,America/New_York
FDY,KFDY,Findlay Airport,Findley,United States,41.013500213600004,-83.66870117190001,America/New_York
PEA,YPSH,Penneshaw Airport,Penneshaw,Australia,-35.7558462874,137.962875366,Australia/Adelaide
EMP,KEMP,Emporia Municipal Airport,Kempten,Germany,38.3320999146,-96.19120025630001,America/Chicago
HYC,EGTB,Wycombe Air Park,Wycombe,United Kingdom,51.6116981506,-0.8083329796790001,Europe/London
BBP,EGHJ,Bembridge Airport,Bembridge,United Kingdom,50.6781005859,-1.10943996906,Europe/London
SPF,KSPF,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,44.48030090332,-103.78299713135,America/Denver
QYD,EPOK,Oksywie Military Air Base,Gdynia,Poland,54.57970047,18.51720047,Europe/Warsaw
OLV,KOLV,Olive Branch Airport,Olive Branch,United States,34.9786987305,-89.78690338130001,America/Chicago
KNA,SCVM,Viña del mar Airport,Vina del Mar,Chile,-32.9496,-71.4786,America/Santiago
ONQ,LTAS,Zonguldak Airport,Zonguldak,Turkey,41.506401062,32.0886001587,Europe/Istanbul
BJC,KBJC,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,39.90879822,-105.1169968,America/Denver
SLE,KSLE,Salem Municipal Airport/McNary Field,Salem,United States,44.90950012,-123.0029984,America/Los_Angeles
UTM,KUTA,Tunica Municipal Airport,Tunica,United States,34.680999755859,-90.346702575684,America/Chicago
ZKB,FLKY,Kasaba Bay Airport,Kasaba Bay,Zambia,-8.524999618530273,30.663000106811523,Africa/Lusaka
LND,KLND,Hunt Field,Lindau,Germany,42.8152008057,-108.730003357,America/Denver
MWC,KMWC,Lawrence J Timmerman Airport,Milwaukee,United States,43.110401,-88.034401,America/Chicago
JVL,KJVL,Southern Wisconsin Regional Airport,Janesville,United States,42.620300293,-89.0416030884,America/Chicago
LZU,KLZU,Gwinnett County Briscoe Field,Lawrenceville,United States,33.97809982,-83.96240234,America/New_York
BWG,KBWG,Bowling Green Warren County Regional Airport,Bowling Green,United States,36.964500427199994,-86.41970062259999,America/Chicago
RVS,KRVS,Richard Lloyd Jones Jr Airport,Tulsa,United States,36.039600372314,-95.984596252441,America/Chicago
NHD,OMDM,Al Minhad Air Base,Minhad AB,United Arab Emirates,25.0268001556,55.3661994934,Asia/Dubai
KGO,UKKG,Kirovograd Airport,Kirovograd,Ukraine,48.54280090332031,32.28499984741211,Europe/Kiev
DBB,HEAL,El Alamein International Airport,Dabaa City,Egypt,30.92449951171875,28.46139907836914,Africa/Cairo
BCE,KBCE,Bryce Canyon Airport,Bryce Canyon,United States,37.706401825,-112.144996643,America/Denver
CKL,UUMU,Chkalovskiy Air Base,Shchyolkovo,Russia,55.8783,38.061699,Europe/Moscow
TCZ,ZUTC,Tengchong Tuofeng Airport,Tengchong,China,24.9380555556,98.48583333330001,Asia/Shanghai
UKS,UKFB,Belbek Airport,Sevastopol,Ukraine,44.688999176,33.570999145500004,Europe/Simferopol
OAZ,OAZI,Camp Bastion Airport,Camp Bastion,Afghanistan,31.863800048799998,64.2246017456,Asia/Kabul
JCI,KIXD,New Century Aircenter Airport,Olathe,United States,38.8308982849,-94.890296936,America/Chicago
ESN,KESN,Easton Newnam Field,Easton,United States,38.8041992188,-76.06900024410001,America/New_York
HMR,ENHA,Stafsberg Airport,Hamar,Norway,60.81809997558594,11.067999839782715,Europe/Oslo
MYV,KMYV,Yuba County Airport,Yuba City,United States,39.09780121,-121.5699997,America/Los_Angeles
DUC,KDUC,Halliburton Field,Duncan,United States,34.47090149,-97.9598999,America/Chicago
UVA,KUVA,Garner Field,Uvalde,United States,29.2112998962,-99.743598938,America/Chicago
LOT,KLOT,Lewis University Airport,Lockport,United States,41.6072998,-88.09619904,America/Chicago
CCR,KCCR,Buchanan Field,Concord,United States,37.9897003174,-122.056999207,America/Los_Angeles
OCA,07FA,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,25.325399398804,-80.274803161621,America/New_York
YUS,ZYLS,Yushu Batang Airport,Yushu,China,32.836388888900004,97.0363888889,Asia/Shanghai
HIA,ZSSH,Lianshui Airport,Huai An,China,33.7908333333,119.125,Asia/Shanghai
YOO,CYOO,Toronto/Oshawa Executive Airport,Oshawa,Canada,43.922798,-78.894997,America/Toronto
LHA,EDTL,Lahr Airport,Lahr,Germany,48.3693008423,7.82772016525,Europe/Berlin
NYW,VYMY,Monywar Airport,Monywa,Burma,22.221638,95.093479,Asia/Rangoon
ATO,KUNI,Ohio University Snyder Field,Athens,United States,39.2109985352,-82.23139953610001,America/New_York
SGH,KSGH,Springfield-Beckley Municipal Airport,Springfield,United States,39.840301513672,-83.840202331543,America/New_York
HEX,MDHE,Herrera Airport,Santo Domingo,Dominican Republic,18.4696998596,-69.9693984985,America/Santo_Domingo
CDA,YCOO,Cooinda Airport,Cooinda,Australia,-12.903300285339355,132.53199768066406,Australia/Darwin
JAB,YJAB,Jabiru Airport,Jabiru,Australia,-12.658300399780273,132.89300537109375,Australia/Darwin
HGS,GFHA,Hastings Airport,Freetown,Sierra Leone,8.397130012512207,-13.12909984588623,Africa/Freetown
TOP,KTOP,Philip Billard Municipal Airport,Topeka,United States,39.068698883057,-95.622497558594,America/Chicago
MQY,KMQY,Smyrna Airport,Smyrna,United States,36.0089988708,-86.5201034546,America/Chicago
UOS,KUOS,Franklin County Airport,Sewanee,United States,35.205101013184,-85.898101806641,America/Chicago
NGQ,ZUAL,Ngari Gunsa Airport,Shiquanhe,China,32.1,80.0530555556,Asia/Shanghai
CSO,EDBC,Cochstedt Airport,Cochstedt,Germany,51.8563995361,11.42029953,Europe/Berlin
PWK,KPWK,Chicago Executive Airport,Chicago-Wheeling,United States,42.114222,-87.901494,America/Chicago
KLS,KKLS,Southwest Washington Regional Airport,Kelso,United States,46.11800003049999,-122.898002625,America/Los_Angeles
ZTA,NTGY,Tureia Airport,Tureia,French Polynesia,-20.78969955444336,-138.57000732421875,
PUE,MPOA,Puerto Obaldia Airport,Puerto Obaldia,Panama,8.667,-77.418,America/Panama
KHC,UKFK,Kerch Airport,Kerch,Ukraine,45.372501373291016,36.40140151977539,Europe/Simferopol
UKA,HKUK,Ukunda Airstrip,Ukunda,Kenya,-4.29333,39.571098,Africa/Nairobi
ILN,KILN,Wilmington Airpark,Wilmington,United States,39.427898407,-83.792098999,America/New_York
AVW,KAVQ,Marana Regional Airport,Tucson,United States,32.4095993042,-111.218002319,America/Phoenix
CGZ,KCGZ,Casa Grande Municipal Airport,Casa Grande,United States,32.954899,-111.766998,America/Phoenix
BXK,KBXK,Buckeye Municipal Airport,Buckeye,United States,33.42039871,-112.685997,America/Phoenix
MMI,KMMI,McMinn County Airport,Athens,United States,35.39730072,-84.56259918,America/New_York
STK,KSTK,Sterling Municipal Airport,Sterling,United States,40.61529922,-103.2649994,America/Denver
RWL,KRWL,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,41.80559921,-107.1999969,America/Denver
CDW,KCDW,Essex County Airport,Caldwell,United States,40.875198364300005,-74.2814025879,America/New_York
AIZ,KAIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,38.0960006714,-92.54949951170002,America/Chicago
TVI,KTVI,Thomasville Regional Airport,Thomasville,United States,30.901599884033,-83.881301879883,America/New_York
HSH,KHND,Henderson Executive Airport,Henderson,United States,35.9728012085,-115.134002686,America/Los_Angeles
GML,UKKM,Gostomel Airport,Kiev,Ukraine,50.60350036621094,30.1919002532959,Europe/Kiev
TMA,KTMA,Henry Tift Myers Airport,Tifton,United States,31.4290008545,-83.4885025024,America/New_York
RDO,EPRA,Radom Airport,RADOM,Poland,51.3891983032,21.213300705,Europe/Warsaw
DVT,KDVT,Phoenix Deer Valley Airport,Phoenix ,United States,33.6883010864,-112.083000183,America/Phoenix
YRV,CYRV,Revelstoke Airport,Revelstoke,Canada,50.9667015076,-118.182998657,America/Vancouver
FRG,KFRG,Republic Airport,Farmingdale,United States,40.7288017273,-73.4133987427,America/New_York
ZHY,ZLZW,Zhongwei Shapotou Airport,Zhongwei,China,37.573125,105.154454,Asia/Shanghai
MCL,PAIN,McKinley National Park Airport,McKinley Park,United States,63.7326011658,-148.910995483,America/Anchorage
PPC,PAPR,Prospect Creek Airport,Prospect Creek,United States,66.814102172852,-150.64399719238,America/Anchorage
KHW,FBKR,Khwai River Lodge Airport,Khwai River,Botswana,-19.149999618530273,23.783000946044922,Africa/Gaborone
TXG,RCLG,Taichung Airport,Taichung,Taiwan,24.18630027770996,120.65399932861328,Asia/Taipei
HLG,KHLG,Wheeling Ohio County Airport,Wheeling,United States,40.1749992371,-80.6463012695,America/New_York
XYE,VYYE,Ye Airport,Ye,Burma,15.300000190734863,97.86699676513672,Asia/Rangoon
DWC,OMDW,Al Maktoum International Airport,Dubai,United Arab Emirates,24.896356,55.161389,Asia/Dubai
RKP,KRKP,Aransas County Airport,Rockport,United States,28.0867996216,-97.0446014404,America/Chicago
MVV,LFHM,Megève Airport,Verdun,France,45.82080078125,6.652219772338867,Europe/Paris
MFX,LFKX,Méribel Altiport,Ajaccio,France,45.407003,6.577942,Europe/Paris
AEB,ZGBS,Baise Youjiang Airport,Baise,China,23.7206001282,106.959999084,Asia/Shanghai
OKF,FYOO,Okaukuejo Airport,Okaukuejo,Namibia,-19.149200439453125,15.91189956665039,Africa/Windhoek
OKU,FYMO,Mokuti Lodge Airport,Mokuti Lodge,Namibia,-18.81279945373535,17.05940055847168,Africa/Windhoek
KOQ,EDCK,Köthen Airport,Koethen,Germany,51.7211112976,11.952777862500001,Europe/Berlin
PSH,EDXO,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,54.30888748168945,8.686944007873535,Europe/Berlin
TTD,KTTD,Portland Troutdale Airport,Troutdale,United States,45.54940032959,-122.40100097656,America/Los_Angeles
HIO,KHIO,Portland Hillsboro Airport,Hillsboro,United States,45.540401,-122.949997,America/Los_Angeles
KHT,OAKS,Khost Airport,Khost,Afghanistan,33.3334007263,69.952003479,Asia/Kabul
NMT,VYNT,Namtu Airport,Naypyidaw,Burma,23.083,97.383003,Asia/Rangoon
BNO,KBNO,Burns Municipal Airport,Burns,United States,43.5918998718,-118.955001831,America/Los_Angeles
PRZ,KS39,Prineville Airport,Prineville,United States,44.286998748779,-120.90399932861,America/Los_Angeles
RBL,KRBL,Red Bluff Municipal Airport,Red Bluff,United States,40.1506996155,-122.251998901,America/Los_Angeles
NOT,KDVO,Marin County Airport - Gnoss Field,Novato,United States,38.143600463867,-122.55599975586,America/Los_Angeles
LKV,KLKV,Lake County Airport,Lakeview,United States,42.161098480199996,-120.399002075,America/Los_Angeles
OTK,KTMK,Tillamook Airport,Tillamook,United States,45.4182014465,-123.814002991,America/Los_Angeles
ONO,KONO,Ontario Municipal Airport,Ontario,United States,44.020500183105,-117.01399993896,America/Denver
DLS,KDLS,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,45.6184997559,-121.166999817,America/Los_Angeles
GAI,KGAI,Montgomery County Airpark,Gaithersburg,United States,39.168300628699996,-77.1660003662,America/New_York
OAS,OASA,Sharana Airstrip,Sharona,Afghanistan,33.12575,68.838517,Asia/Kabul
YTA,CYTA,Pembroke Airport,Pembroke,Canada,45.86439895629883,-77.25170135498047,America/Toronto
TSB,FYTM,Tsumeb Airport,Tsumeb,Namibia,-19.26189994812,17.732500076294,Africa/Windhoek
YSD,CYSD,Suffield Heliport,Suffield,Canada,50.266700744628906,-111.18299865722656,America/Edmonton
BNU,SSBL,Blumenau Airport,BLUMENAU,Brazil,-26.83060073852539,-49.090301513671875,America/Sao_Paulo
YCC,CYCC,Cornwall Regional Airport,Cornwall,Canada,45.09280014038086,-74.56330108642578,America/Toronto
IZA,SDZY,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-21.5130558014,-43.1730575562,America/Sao_Paulo
MVL,KMVL,Morrisville Stowe State Airport,Morrisville,United States,44.53459930419999,-72.6139984131,America/New_York
RBD,KRBD,Dallas Executive Airport,Dallas,United States,32.6809005737,-96.8682022095,America/Chicago
BXY,UAOL,Krainiy Airport,Baikonur,Kazakhstan,45.621994,63.210773,Asia/Qyzylorda
WST,KWST,Westerly State Airport,Washington County,United States,41.3496017456,-71.8033981323,America/New_York
BID,KBID,Block Island State Airport,Block Island,United States,41.1680984497,-71.577796936,America/New_York
NME,PAGT,Nightmute Airport,Nightmute,United States,60.471000671387,-164.70100402832,America/Anchorage
OOK,PAOO,Toksook Bay Airport,Toksook Bay,United States,60.54140091,-165.0870056,America/Anchorage
OBY,BGSC,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.4882288244,-21.971679925900002,America/Scoresbysund
VIN,UKWW,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,49.242531,28.613778,Europe/Kiev
BGE,KBGE,Decatur County Industrial Air Park,Bainbridge,United States,30.9715004,-84.63739777,America/New_York
ZGS,CTT5,La Romaine Airport,La Romaine,Canada,50.259701,-60.679401,America/Blanc-Sablon
ZKG,CTK6,Kegaska Airport,Kegaska,Canada,50.1958007812,-61.265800476100004,America/Blanc-Sablon
YBI,CCE4,Black Tickle Airport,Black Tickle,Canada,53.4693984985,-55.784999847399995,America/Halifax
WHP,KWHP,Whiteman Airport,Los Angeles,United States,34.2593002319,-118.413002014,America/Los_Angeles
MAE,KMAE,Madera Municipal Airport,Madera,United States,36.9886016846,-120.111999512,America/Los_Angeles
YZZ,CAD4,Trail Airport,Trail,Canada,49.0555992126,-117.60900116,America/Vancouver
YAB,CJX7,Old Arctic Bay Airport,Arctic Bay,Canada,73.0058922479,-85.0325489044,America/Winnipeg
GSI,SOGS,Grand-Santi Airport,Grand-Santi,French Guiana,4.285833,-54.373056,America/Cayenne
MPY,SOOA,Maripasoula Airport,Maripasoula,French Guiana,3.6575,-54.037201,America/Cayenne
LDX,SOOM,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,5.48306,-54.034401,America/Cayenne
KJI,ZWKN,Kanas Airport,Burqin,China,48.2223,86.9959,Asia/Shanghai
CPB,SKCA,Capurganá Airport,Capurgana,Colombia,8.63333,-77.35,America/Bogota
HMB,HEMK,Sohag International Airport,Sohag,Egypt,26.342778,31.742778,Africa/Cairo
RVY,SURV,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,-30.974599838256836,-55.476200103759766,America/Montevideo
POJ,SNPD,Patos de Minas Airport,Patos de Minas,Brazil,-18.672800064086914,-46.4911994934082,America/Sao_Paulo
JTC,SJTC,Bauru - Arealva Airport,Bauru,Brazil,-22.166859140899998,-49.0502866745,America/Sao_Paulo
OIA,SDOW,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,-6.763100147250001,-51.0499000549,America/Belem
